case_id,condition,method,repeats,mean_dice,worst_dice,best_dice,mean_iou,worst_iou,best_iou
PatientID_0021_T2_to_T3_t1c,MIXED,EIA_LINEAR,30,0.09593558122157977,0.0952259545192419,0.0968831665785938,0.05038469340362053,0.0499933074872843,0.0509076294778314
PatientID_0021_T2_to_T3_t1c,MIXED,PCC,30,0.11035970003047695,0.1066989610839856,0.1158136274104208,0.05840533434011041,0.0563560463554956,0.0614661209342895
PatientID_0021_T2_to_T3_t1c,PARTIAL_25,EIA_BLEND_075,1,0.088278411655036,0.088278411655036,0.088278411655036,0.0461774414347955,0.0461774414347955,0.0461774414347955
PatientID_0021_T2_to_T3_t1c,PARTIAL_25,EIA_LINEAR,1,0.1127541589931559,0.1127541589931559,0.1127541589931559,0.0597453477300906,0.0597453477300906,0.0597453477300906
PatientID_0021_T2_to_T3_t1c,PARTIAL_25,PCC,1,0.1100133852026893,0.1100133852026893,0.1100133852026893,0.0582085525745916,0.0582085525745916,0.0582085525745916
PatientID_0021_T2_to_T3_t1c,PARTIAL_50,EIA_BLEND_075,1,0.0969469055039535,0.0969469055039535,0.0969469055039535,0.0509428275094301,0.0509428275094301,0.0509428275094301
PatientID_0021_T2_to_T3_t1c,PARTIAL_50,EIA_LINEAR,1,0.1026834087863253,0.1026834087863253,0.1026834087863253,0.0541203346304928,0.0541203346304928,0.0541203346304928
PatientID_0021_T2_to_T3_t1c,PARTIAL_50,PCC,1,0.1177257951712114,0.1177257951712114,0.1177257951712114,0.0625444448524416,0.0625444448524416,0.0625444448524416
PatientID_0021_T2_to_T3_t1c,SHIFT_3,EIA_BLEND_075,6,0.10121741350305248,0.0985403786379456,0.1057428772035903,0.053308274409642566,0.0518235452181609,0.0558228742872969
PatientID_0021_T2_to_T3_t1c,SHIFT_3,EIA_LINEAR,6,0.10338453696528187,0.1020460195327284,0.104978010099274,0.05451049879163583,0.0537663297493445,0.0553967239899298
PatientID_0021_T2_to_T3_t1c,SHIFT_3,PCC,6,0.12797713899989446,0.1230798649014252,0.134106698988651,0.06836709092081675,0.0655754406538671,0.071872651531329
PatientID_0022_T1_to_T2_t1c,FP_25,EIA_BLEND_075,5,0.5380304301841772,0.537955631775012,0.5380833363760258,0.368017531231335,0.3679475421330791,0.3680670381340633
PatientID_0022_T1_to_T2_t1c,FP_25,EIA_LINEAR,5,0.5405571569328066,0.540537089066933,0.5405826978530093,0.3703859727941766,0.3703671295930551,0.3704099554394854
PatientID_0022_T1_to_T2_t1c,FP_25,PCC,5,0.5083044477710608,0.5082278250104525,0.5083646513686815,0.3407561609652947,0.3406872936325016,0.3408102736624931
PatientID_0022_T1_to_T2_t1c,MIXED,EIA_BLEND_075,30,0.5237332919835395,0.5214543729725916,0.5253676068179417,0.35476962080161095,0.3526806095419046,0.3562702197848815
PatientID_0022_T1_to_T2_t1c,MIXED,EIA_LINEAR,30,0.5246226633120281,0.5223026963936115,0.5262524172678227,0.3555863471824862,0.3534571627909562,0.3570844990260386
PatientID_0022_T1_to_T2_t1c,MIXED,PCC,30,0.4673541431045564,0.4638960849442482,0.4727441894430585,0.3049373457423167,0.3019952494103207,0.3095383145236245
PatientID_0022_T1_to_T2_t1c,PARTIAL_25,EIA_BLEND_075,1,0.5013044112840638,0.5013044112840638,0.5013044112840638,0.3344938191995417,0.3344938191995417,0.3344938191995417
PatientID_0022_T1_to_T2_t1c,PARTIAL_25,EIA_LINEAR,1,0.5043145911651024,0.5043145911651024,0.5043145911651024,0.3371795888287592,0.3371795888287592,0.3371795888287592
PatientID_0022_T1_to_T2_t1c,PARTIAL_25,PCC,1,0.4442204546309144,0.4442204546309144,0.4442204546309144,0.2855291779329753,0.2855291779329753,0.2855291779329753
PatientID_0022_T1_to_T2_t1c,PARTIAL_50,EIA_BLEND_075,1,0.5297186850096247,0.5297186850096247,0.5297186850096247,0.3602838991502861,0.3602838991502861,0.3602838991502861
PatientID_0022_T1_to_T2_t1c,PARTIAL_50,EIA_LINEAR,1,0.5327471084050938,0.5327471084050938,0.5327471084050938,0.3630915375664393,0.3630915375664393,0.3630915375664393
PatientID_0022_T1_to_T2_t1c,PARTIAL_50,PCC,1,0.4773689203511996,0.4773689203511996,0.4773689203511996,0.3135158126842106,0.3135158126842106,0.3135158126842106
PatientID_0022_T1_to_T2_t1c,SHIFT_3,EIA_BLEND_075,6,0.5367013901579126,0.5350001824372651,0.5392053125135038,0.36677663252962245,0.3651878833201632,0.3691177939893525
PatientID_0022_T1_to_T2_t1c,SHIFT_3,EIA_LINEAR,6,0.5428205689564884,0.5412577078869392,0.5447239756287411,0.3725155594064225,0.3710440910750377,0.374309729913223
PatientID_0022_T1_to_T2_t1c,SHIFT_3,PCC,6,0.5009410612883222,0.4969989418784571,0.5046247309104215,0.33417381024475623,0.3306710525557854,0.3374569189048253
PatientID_0024_T2_to_T3_t1c,FP_25,EIA_BLEND_075,5,0.7914581593469896,0.7913646233523354,0.7915817604827828,0.6548868573482132,0.6547587789050074,0.6550561176583313
PatientID_0024_T2_to_T3_t1c,FP_25,EIA_LINEAR,5,0.7902889594138107,0.7902789377000978,0.7903290462686626,0.6532873830620068,0.6532736862500584,0.6533421703098002
PatientID_0024_T2_to_T3_t1c,FP_25,PCC,5,0.5204242525511906,0.5203607816976753,0.5204777016909932,0.35173883778383996,0.351680852512229,0.3517876697710316
PatientID_0024_T2_to_T3_t1c,MIXED,EIA_BLEND_075,30,0.6995852124071634,0.6899448805771676,0.7124269250065773,0.5380250596575514,0.5266533219496048,0.5533098966161181
PatientID_0024_T2_to_T3_t1c,MIXED,EIA_LINEAR,30,0.6997271866847636,0.6897945548714732,0.7126774678494013,0.5381941424961899,0.5264781622150573,0.5536122067734897
PatientID_0024_T2_to_T3_t1c,MIXED,PCC,30,0.480016702860531,0.4769333556081766,0.4847669951604746,0.3158069693623379,0.3131401750344007,0.3199290100056227
PatientID_0024_T2_to_T3_t1c,PARTIAL_25,EIA_BLEND_075,1,0.6704860531178346,0.6704860531178346,0.6704860531178346,0.5043091535025465,0.5043091535025465,0.5043091535025465
PatientID_0024_T2_to_T3_t1c,PARTIAL_25,EIA_LINEAR,1,0.6714381159205659,0.6714381159205659,0.6714381159205659,0.5053871588299697,0.5053871588299697,0.5053871588299697
PatientID_0024_T2_to_T3_t1c,PARTIAL_25,PCC,1,0.4631534992528549,0.4631534992528549,0.4631534992528549,0.3013661410124728,0.3013661410124728,0.3013661410124728
PatientID_0024_T2_to_T3_t1c,PARTIAL_50,EIA_BLEND_075,1,0.7440621346271583,0.7440621346271583,0.7440621346271583,0.5924354660727404,0.5924354660727404,0.5924354660727404
PatientID_0024_T2_to_T3_t1c,PARTIAL_50,EIA_LINEAR,1,0.7439452146338404,0.7439452146338404,0.7439452146338404,0.592287234047975,0.592287234047975,0.592287234047975
PatientID_0024_T2_to_T3_t1c,PARTIAL_50,PCC,1,0.4894103891808133,0.4894103891808133,0.4894103891808133,0.3239863333371224,0.3239863333371224,0.3239863333371224
PatientID_0024_T2_to_T3_t1c,SHIFT_3,EIA_BLEND_075,6,0.7354211903590939,0.7260731585123928,0.7506430599653362,0.5816151587744344,0.5699488658768854,0.6008235404270001
PatientID_0024_T2_to_T3_t1c,SHIFT_3,EIA_LINEAR,6,0.7350008351450225,0.7254217471210505,0.7500918657111233,0.5810895628661047,0.5691464964870573,0.6001175967553972
PatientID_0024_T2_to_T3_t1c,SHIFT_3,PCC,6,0.5127442792758248,0.5087689995030168,0.5158510105268428,0.34476181303578596,0.3411738351328274,0.3475736022401687
PatientID_0025_T1_to_T2_t1c,FP_25,EIA_BLEND_075,5,0.4287555708017011,0.4287281453646087,0.4288309907537053,0.2728764310259387,0.2728542130454934,0.2729375313810971
PatientID_0025_T1_to_T2_t1c,FP_25,EIA_LINEAR,5,0.4219403496842314,0.4218032224987692,0.4219746314805969,0.26737921686773813,0.2672690937686317,0.2674067476425147
PatientID_0025_T1_to_T2_t1c,FP_25,PCC,5,0.4654508056313772,0.4653411038830075,0.4656153582539318,0.30331436430799164,0.3032211946722239,0.3034541311206163
PatientID_0025_T1_to_T2_t1c,MIXED,EIA_BLEND_075,30,0.4124134384742473,0.4112101474218168,0.4143297908910811,0.2597744616495109,0.2588197216688139,0.2612963203342133
PatientID_0025_T1_to_T2_t1c,MIXED,EIA_LINEAR,30,0.41770311965345036,0.4159410353202615,0.4188549880113326,0.2639856445892685,0.2625792628982064,0.2649061185710744
PatientID_0025_T1_to_T2_t1c,MIXED,PCC,30,0.4342418009467333,0.432293452186625,0.4378128214014773,0.27733811055627405,0.2757489613103925,0.2802563146156322
PatientID_0025_T1_to_T2_t1c,PARTIAL_25,EIA_BLEND_075,1,0.4108330476617958,0.4108330476617958,0.4108330476617958,0.2585210113198179,0.2585210113198179,0.2585210113198179
PatientID_0025_T1_to_T2_t1c,PARTIAL_25,EIA_LINEAR,1,0.4220089132769625,0.4220089132769625,0.4220089132769625,0.2674342820059215,0.2674342820059215,0.2674342820059215
PatientID_0025_T1_to_T2_t1c,PARTIAL_25,PCC,1,0.4298251628483061,0.4298251628483061,0.4298251628483061,0.2737435046663083,0.2737435046663083,0.2737435046663083
PatientID_0025_T1_to_T2_t1c,PARTIAL_50,EIA_BLEND_075,1,0.418375042862215,0.418375042862215,0.418375042862215,0.2645222819649618,0.2645222819649618,0.2645222819649618
PatientID_0025_T1_to_T2_t1c,PARTIAL_50,EIA_LINEAR,1,0.4233116215388531,0.4233116215388531,0.4233116215388531,0.2684814750550426,0.2684814750550426,0.2684814750550426
PatientID_0025_T1_to_T2_t1c,PARTIAL_50,PCC,1,0.4454233801946276,0.4454233801946276,0.4454233801946276,0.2865239156000061,0.2865239156000061,0.2865239156000061
PatientID_0025_T1_to_T2_t1c,SHIFT_3,EIA_BLEND_075,6,0.4223574448733454,0.4208090504041685,0.4242029482443571,0.2677150128407994,0.2664712905835999,0.2691989731699691
PatientID_0025_T1_to_T2_t1c,SHIFT_3,EIA_LINEAR,6,0.42432864816436416,0.4233801851315841,0.4250599931534957,0.26930040387889687,0.2685366384155569,0.2698896410772536
PatientID_0025_T1_to_T2_t1c,SHIFT_3,PCC,6,0.45615929608976985,0.4529653753950469,0.4603702434100039,0.2954736597577901,0.2927958871785672,0.2990136047004294
PatientID_0026_T1_to_T2_t1c,FP_25,EIA_BLEND_075,5,0.3598672882348508,0.359833690317922,0.3599176851102441,0.21941351850804985,0.2193885389560687,0.2194509884356825
PatientID_0026_T1_to_T2_t1c,FP_25,EIA_LINEAR,5,0.3236655327440714,0.3236319348271426,0.3236739322233036,0.19307932830565405,0.1930554163844942,0.193085306285944
PatientID_0026_T1_to_T2_t1c,FP_25,PCC,5,0.3757801016402526,0.375708706066779,0.3758556969533424,0.23136036188594983,0.2313062364356279,0.2314176740677301
PatientID_0026_T1_to_T2_t1c,MIXED,EIA_BLEND_075,30,0.3381070373706329,0.3351392213752558,0.3410188568377953,0.20344872229049496,0.2013016497754742,0.2055592122018434
PatientID_0026_T1_to_T2_t1c,MIXED,EIA_LINEAR,30,0.3197121778521162,0.3189072277590304,0.3206291210016313,0.19027237976391423,0.1897023370949486,0.1909221631861091
PatientID_0026_T1_to_T2_t1c,MIXED,PCC,30,0.3431516246061713,0.3379320482199621,0.3485363907506139,0.20711608601806278,0.2033202360146641,0.2110469699767178
PatientID_0026_T1_to_T2_t1c,PARTIAL_25,EIA_BLEND_075,1,0.3294695728935212,0.3294695728935212,0.3294695728935212,0.1972245267466472,0.1972245267466472,0.1972245267466472
PatientID_0026_T1_to_T2_t1c,PARTIAL_25,EIA_LINEAR,1,0.3194111965129624,0.3194111965129624,0.3194111965129624,0.1900591006311139,0.1900591006311139,0.1900591006311139
PatientID_0026_T1_to_T2_t1c,PARTIAL_25,PCC,1,0.3305615051937071,0.3305615051937071,0.3305615051937071,0.1980075973032375,0.1980075973032375,0.1980075973032375
PatientID_0026_T1_to_T2_t1c,PARTIAL_50,EIA_BLEND_075,1,0.3438116836825017,0.3438116836825017,0.3438116836825017,0.2075921441441393,0.2075921441441393,0.2075921441441393
PatientID_0026_T1_to_T2_t1c,PARTIAL_50,EIA_LINEAR,1,0.3219310402826222,0.3219310402826222,0.3219310402826222,0.1918461326793907,0.1918461326793907,0.1918461326793907
PatientID_0026_T1_to_T2_t1c,PARTIAL_50,PCC,1,0.352673134272472,0.352673134272472,0.352673134272472,0.2140881337019708,0.2140881337019708,0.2140881337019708
PatientID_0026_T1_to_T2_t1c,SHIFT_3,EIA_BLEND_075,6,0.3538000644027921,0.3515392045761251,0.3553189702306149,0.21492004717611268,0.2132529967107849,0.2160412650279478
PatientID_0026_T1_to_T2_t1c,SHIFT_3,EIA_LINEAR,6,0.3234954432896193,0.3227079921116006,0.324156902279155,0.19295836606048414,0.1923982172468276,0.1934291478292201
PatientID_0026_T1_to_T2_t1c,SHIFT_3,PCC,6,0.36653227500560104,0.3628575028415138,0.3693880979445489,0.22439192500998692,0.2216407572825709,0.2265334243464318
PatientID_0029_T1_to_T3_t1c,FP_25,EIA_BLEND_075,5,0.18346694431047023,0.1834461218221831,0.183472149932542,0.10099840672496067,0.1009857863494242,0.1010015618188448
PatientID_0029_T1_to_T3_t1c,FP_25,EIA_LINEAR,5,0.16824570537261524,0.1681936491518975,0.1682717334829741,0.09184949451135485,0.0918184660108014,0.0918650088938989
PatientID_0029_T1_to_T3_t1c,FP_25,PCC,5,0.20919833421122855,0.2091358667463673,0.2092399791878027,0.11681826022199751,0.1167793038425001,0.1168442319280701
PatientID_0029_T1_to_T3_t1c,MIXED,EIA_BLEND_075,30,0.17115391290337728,0.1685059864762037,0.1748828735141218,0.09358739849637267,0.0920046613550293,0.0958200824418388
PatientID_0029_T1_to_T3_t1c,MIXED,EIA_LINEAR,30,0.16538955406257083,0.1647579385845294,0.1662415408749838,0.09014975890104439,0.0897745000838211,0.0906561821485152
PatientID_0029_T1_to_T3_t1c,MIXED,PCC,30,0.18578691654712232,0.1806350859034274,0.1928682977720865,0.10241246251037246,0.0992846924306254,0.1067261990622681
PatientID_0029_T1_to_T3_t1c,PARTIAL_25,EIA_BLEND_075,1,0.1659552316610365,0.1659552316610365,0.1659552316610365,0.0904859219020991,0.0904859219020991,0.0904859219020991
PatientID_0029_T1_to_T3_t1c,PARTIAL_25,EIA_LINEAR,1,0.1685320145865625,0.1685320145865625,0.1685320145865625,0.0920201805003621,0.0920201805003621,0.0920201805003621
PatientID_0029_T1_to_T3_t1c,PARTIAL_25,PCC,1,0.1785528370747195,0.1785528370747195,0.1785528370747195,0.0980280080151753,0.0980280080151753,0.0980280080151753
PatientID_0029_T1_to_T3_t1c,PARTIAL_50,EIA_BLEND_075,1,0.1733732431133085,0.1733732431133085,0.1733732431133085,0.0949144331054173,0.0949144331054173,0.0949144331054173
PatientID_0029_T1_to_T3_t1c,PARTIAL_50,EIA_LINEAR,1,0.167933368048309,0.167933368048309,0.167933368048309,0.0916633517205821,0.0916633517205821,0.0916633517205821
PatientID_0029_T1_to_T3_t1c,PARTIAL_50,PCC,1,0.1913586673712733,0.1913586673712733,0.1913586673712733,0.1058024407220556,0.1058024407220556,0.1058024407220556
PatientID_0029_T1_to_T3_t1c,SHIFT_3,EIA_BLEND_075,6,0.18100381746684446,0.1785007808540018,0.184669443009049,0.0995092090667075,0.0979966277171559,0.1017277224302569
PatientID_0029_T1_to_T3_t1c,SHIFT_3,EIA_LINEAR,6,0.16911330905124347,0.1685320145865625,0.16949505466984,0.09236692272773894,0.0920201805003621,0.0925946991370066
PatientID_0029_T1_to_T3_t1c,SHIFT_3,PCC,6,0.20537046678112045,0.2005986465486648,0.2109578344714867,0.11444101506333891,0.1114807689654509,0.1179166363698564
PatientID_0030_T1_to_T3_t1c,FP_25,EIA_BLEND_075,5,0.8501638820059545,0.850041303595744,0.8502278359591078,0.7393783125249476,0.7391928999323456,0.739475056495284
PatientID_0030_T1_to_T3_t1c,FP_25,EIA_LINEAR,5,0.848573027421266,0.8485090734681128,0.8486822820912363,0.736975121239804,0.7368786448239277,0.7371399474634348
PatientID_0030_T1_to_T3_t1c,FP_25,PCC,5,0.5238148533087921,0.523756228851735,0.5238361712931766,0.3548436016365141,0.3547897976556004,0.3548631670214919
PatientID_0030_T1_to_T3_t1c,MIXED,EIA_BLEND_075,30,0.7017138771215721,0.6735150691523868,0.7224265195744235,0.5408271743236014,0.5077442294993095,0.5654676859265024
PatientID_0030_T1_to_T3_t1c,MIXED,EIA_LINEAR,30,0.7010143807589578,0.6731952993866203,0.7218269512636113,0.5399934285259389,0.5073808519661447,0.5647333527960979
PatientID_0030_T1_to_T3_t1c,MIXED,PCC,30,0.4776343255113364,0.4702880592675253,0.4820395981594448,0.31375240470182325,0.3074356986760203,0.3175574261222554
PatientID_0030_T1_to_T3_t1c,PARTIAL_25,EIA_BLEND_075,1,0.730447411199067,0.730447411199067,0.730447411199067,0.5753581361224185,0.5753581361224185,0.5753581361224185
PatientID_0030_T1_to_T3_t1c,PARTIAL_25,EIA_LINEAR,1,0.7295813680834493,0.7295813680834493,0.7295813680834493,0.5742842160506106,0.5742842160506106,0.5742842160506106
PatientID_0030_T1_to_T3_t1c,PARTIAL_25,PCC,1,0.458150131908638,0.458150131908638,0.458150131908638,0.2971431534254753,0.2971431534254753,0.2971431534254753
PatientID_0030_T1_to_T3_t1c,PARTIAL_50,EIA_BLEND_075,1,0.7986782849694973,0.7986782849694973,0.7986782849694973,0.6648329710342838,0.6648329710342838,0.6648329710342838
PatientID_0030_T1_to_T3_t1c,PARTIAL_50,EIA_LINEAR,1,0.7975857382697951,0.7975857382697951,0.7975857382697951,0.6633202579653025,0.6633202579653025,0.6633202579653025
PatientID_0030_T1_to_T3_t1c,PARTIAL_50,PCC,1,0.4893143603306331,0.4893143603306331,0.4893143603306331,0.3239021722892858,0.3239021722892858,0.3239021722892858
PatientID_0030_T1_to_T3_t1c,SHIFT_3,EIA_BLEND_075,6,0.7265790852826415,0.6835744930337918,0.758667093027962,0.571442649011789,0.5192656093487115,0.6111713374949159
PatientID_0030_T1_to_T3_t1c,SHIFT_3,EIA_LINEAR,6,0.7258285145824396,0.6831348096058628,0.7577610786916236,0.570507022160775,0.5187583471658226,0.6099962460491233
PatientID_0030_T1_to_T3_t1c,SHIFT_3,PCC,6,0.51173155328489,0.503197697660996,0.5175340421595281,0.3438591142918299,0.3361818036216859,0.3491034916698953
PatientID_0031_T2_to_T3_t1c,FP_25,EIA_BLEND_075,5,0.3114524508891051,0.3113846849076297,0.3114976282100887,0.18444991515271975,0.184402381138907,0.1844816053784454
PatientID_0031_T2_to_T3_t1c,FP_25,EIA_LINEAR,5,0.21101197201233868,0.210752202416683,0.2113169189289779,0.11795047945099804,0.1177881580886949,0.1181410620976781
PatientID_0031_T2_to_T3_t1c,FP_25,PCC,5,0.2984526767760771,0.2983397334736181,0.2985656200785361,0.1754007521569178,0.1753227358983399,0.1754787746299087
PatientID_0031_T2_to_T3_t1c,MIXED,EIA_BLEND_075,30,0.2614355093951481,0.2522023944191269,0.2690874181367436,0.15039079892807858,0.1442972536625429,0.1554598545184346
PatientID_0031_T2_to_T3_t1c,MIXED,EIA_LINEAR,30,0.20622694076482678,0.204032075920374,0.2072509600404548,0.11496854660375967,0.1136056347164228,0.115605115632974
PatientID_0031_T2_to_T3_t1c,MIXED,PCC,30,0.2574599051485921,0.2501129433236359,0.2628755365015,0.14775684885912677,0.1429309065368402,0.151327980262302
PatientID_0031_T2_to_T3_t1c,PARTIAL_25,EIA_BLEND_075,1,0.2603907838474025,0.2603907838474025,0.2603907838474025,0.1496834929670611,0.1496834929670611,0.1496834929670611
PatientID_0031_T2_to_T3_t1c,PARTIAL_25,EIA_LINEAR,1,0.2079850915064382,0.2079850915064382,0.2079850915064382,0.1160621435377663,0.1160621435377663,0.1160621435377663
PatientID_0031_T2_to_T3_t1c,PARTIAL_25,PCC,1,0.2509600180920782,0.2509600180920782,0.2509600180920782,0.1434844375841571,0.1434844375841571,0.1434844375841571
PatientID_0031_T2_to_T3_t1c,PARTIAL_50,EIA_BLEND_075,1,0.2804946916851001,0.2804946916851001,0.2804946916851001,0.1631252258148666,0.1631252258148666,0.1631252258148666
PatientID_0031_T2_to_T3_t1c,PARTIAL_50,EIA_LINEAR,1,0.2105263158117651,0.2105263158117651,0.2105263158117651,0.1176470588513744,0.1176470588513744,0.1176470588513744
PatientID_0031_T2_to_T3_t1c,PARTIAL_50,PCC,1,0.2725321888617423,0.2725321888617423,0.2725321888617423,0.1577639751828125,0.1577639751828125,0.1577639751828125
PatientID_0031_T2_to_T3_t1c,SHIFT_3,EIA_BLEND_075,6,0.2930408101999179,0.2844477072711642,0.3005985995227976,0.1716888538115802,0.1658053260750582,0.176884989892105
PatientID_0031_T2_to_T3_t1c,SHIFT_3,EIA_LINEAR,6,0.21158986524325377,0.2095098260896343,0.2125028236047972,0.11831205856680853,0.1170125528569667,0.1188828863261339
PatientID_0031_T2_to_T3_t1c,SHIFT_3,PCC,6,0.2830641518160418,0.2737180935375616,0.2894736842305886,0.1648808206314605,0.1585593248337021,0.1692307692581964
PatientID_0032_T1_to_T2_t1c,FP_25,EIA_BLEND_075,5,0.6743993373345488,0.6743993373345488,0.6743993373345488,0.5087500003070312,0.5087500003070312,0.5087500003070312
PatientID_0032_T1_to_T2_t1c,FP_25,EIA_LINEAR,5,0.10521955298043931,0.1052195529804393,0.1052195529804393,0.0555312640771616,0.0555312640771616,0.0555312640771616
PatientID_0032_T1_to_T2_t1c,FP_25,PCC,5,0.16835128452015272,0.1681855844373713,0.1690140848512783,0.09191246605455952,0.0918136593885962,0.0923076927184128
PatientID_0032_T1_to_T2_t1c,MIXED,EIA_BLEND_075,30,0.4754763879554779,0.4333057168876116,0.5758077880796157,0.3131476360760444,0.2765732420536365,0.4043048287351338
PatientID_0032_T1_to_T2_t1c,MIXED,EIA_LINEAR,30,0.10452913596885008,0.1019055513248112,0.1060480533943463,0.055147423870922634,0.0536883461136235,0.055993001287842
PatientID_0032_T1_to_T2_t1c,MIXED,PCC,30,0.13374758389930366,0.1309030658115563,0.1375310691228123,0.07166779989777705,0.0700354614051261,0.0738434167820981
PatientID_0032_T1_to_T2_t1c,PARTIAL_25,EIA_BLEND_075,1,0.6072908038080818,0.6072908038080818,0.6072908038080818,0.4360499705912849,0.4360499705912849,0.4360499705912849
PatientID_0032_T1_to_T2_t1c,PARTIAL_25,EIA_LINEAR,1,0.1027340517387182,0.1027340517387182,0.1027340517387182,0.0541484720287561,0.0541484720287561,0.0541484720287561
PatientID_0032_T1_to_T2_t1c,PARTIAL_25,PCC,1,0.1300745653976493,0.1300745653976493,0.1300745653976493,0.0695613650555776,0.0695613650555776,0.0695613650555776
PatientID_0032_T1_to_T2_t1c,PARTIAL_50,EIA_BLEND_075,1,0.6031483017385467,0.6031483017385467,0.6031483017385467,0.4317912221638249,0.4317912221638249,0.4317912221638249
PatientID_0032_T1_to_T2_t1c,PARTIAL_50,EIA_LINEAR,1,0.1068765538082533,0.1068765538082533,0.1068765538082533,0.0564551426448774,0.0564551426448774,0.0564551426448774
PatientID_0032_T1_to_T2_t1c,PARTIAL_50,PCC,1,0.1433305720201613,0.1433305720201613,0.1433305720201613,0.0771976800190996,0.0771976800190996,0.0771976800190996
PatientID_0032_T1_to_T2_t1c,SHIFT_3,EIA_BLEND_075,6,0.4947528309190475,0.4440762222684026,0.5335542669703587,0.32931107792989667,0.2854100110301331,0.3638418082690159
PatientID_0032_T1_to_T2_t1c,SHIFT_3,EIA_LINEAR,6,0.1035625521526252,0.1027340517387182,0.1043910525665322,0.0546091341626076,0.0541484720287561,0.0550699304829239
PatientID_0032_T1_to_T2_t1c,SHIFT_3,PCC,6,0.1478873242966498,0.1400165703645333,0.1524440765731383,0.07985371608263667,0.0752783968484283,0.0825112111737618
PatientID_0033_T1_to_T2_t1c,FP_25,EIA_BLEND_075,5,0.208013193674427,0.2079937912685296,0.2080908032980165,0.11607964630147309,0.1160675617628807,0.1161279844558427
PatientID_0033_T1_to_T2_t1c,FP_25,EIA_LINEAR,5,0.1544431509917324,0.1544431509917324,0.1544431509917324,0.0836837679203278,0.0836837679203278,0.0836837679203278
PatientID_0033_T1_to_T2_t1c,FP_25,PCC,5,0.1961971284829163,0.1961583236711215,0.1962553357006085,0.10876860937112773,0.1087447564209559,0.1088043887963855
PatientID_0033_T1_to_T2_t1c,MIXED,EIA_BLEND_075,30,0.16680571728268626,0.1562863795519845,0.1747186651545053,0.09100134336432818,0.0847671665832798,0.0957214988522072
PatientID_0033_T1_to_T2_t1c,MIXED,EIA_LINEAR,30,0.15052063126614337,0.1498835856058457,0.151241754018663,0.08138547584734408,0.0810130565213668,0.0818072099972814
PatientID_0033_T1_to_T2_t1c,MIXED,PCC,30,0.160215366746206,0.1556072953455758,0.1629802095865841,0.0870855796619123,0.0843677677738077,0.0887198986539543
PatientID_0033_T1_to_T2_t1c,PARTIAL_25,EIA_BLEND_075,1,0.1506596818417413,0.1506596818417413,0.1506596818417413,0.0814667156753151,0.0814667156753151,0.0814667156753151
PatientID_0033_T1_to_T2_t1c,PARTIAL_25,EIA_LINEAR,1,0.1543461389622455,0.1543461389622455,0.1543461389622455,0.0836268068812811,0.0836268068812811,0.0836268068812811
PatientID_0033_T1_to_T2_t1c,PARTIAL_25,PCC,1,0.1501746216943066,0.1501746216943066,0.1501746216943066,0.0811831340947565,0.0811831340947565,0.0811831340947565
PatientID_0033_T1_to_T2_t1c,PARTIAL_50,EIA_BLEND_075,1,0.1767559177737312,0.1767559177737312,0.1767559177737312,0.0969458338247873,0.0969458338247873,0.0969458338247873
PatientID_0033_T1_to_T2_t1c,PARTIAL_50,EIA_LINEAR,1,0.1540551028737846,0.1540551028737846,0.1540551028737846,0.0834559596865957,0.0834559596865957,0.0834559596865957
PatientID_0033_T1_to_T2_t1c,PARTIAL_50,PCC,1,0.163368257704532,0.163368257704532,0.163368257704532,0.0889499260992525,0.0889499260992525,0.0889499260992525
PatientID_0033_T1_to_T2_t1c,SHIFT_3,EIA_BLEND_075,6,0.19759733544184463,0.1918897943736957,0.205180442413408,0.10963542317965584,0.1061272669220878,0.1143181450130091
PatientID_0033_T1_to_T2_t1c,SHIFT_3,EIA_LINEAR,6,0.1568684517289062,0.1537640667853238,0.1651144742352971,0.08511457206770257,0.0832851663557729,0.0899862536168982
PatientID_0033_T1_to_T2_t1c,SHIFT_3,PCC,6,0.1842581813873888,0.1754947613904009,0.1935389988749738,0.10148734435848666,0.0961875897752864,0.1071371033184502
PatientID_0034_T1_to_T2_t1c,FP_25,EIA_BLEND_075,5,0.7215606790319786,0.7215606790319786,0.7215606790319786,0.5644074515330147,0.5644074515330147,0.5644074515330147
PatientID_0034_T1_to_T2_t1c,FP_25,EIA_LINEAR,5,0.17142133276267782,0.1712693185747062,0.1715226755546589,0.09374567535061662,0.093654752134434,0.0938062908280717
PatientID_0034_T1_to_T2_t1c,FP_25,PCC,5,0.3409171523510365,0.3405117811831122,0.3410184951430176,0.20548532749825724,0.2051908398160014,0.2055589494188212
PatientID_0034_T1_to_T2_t1c,MIXED,EIA_BLEND_075,30,0.6076851617759034,0.5781606283787484,0.6295920953091472,0.43663603225388475,0.4066286529924039,0.4594194861417231
PatientID_0034_T1_to_T2_t1c,MIXED,EIA_LINEAR,30,0.16499451070454418,0.1618951103164561,0.1700025336749426,0.08991743576299473,0.0880771882718019,0.0928976880668838
PatientID_0034_T1_to_T2_t1c,MIXED,PCC,30,0.2541086057865752,0.2285279960440172,0.2900937421725242,0.1457005170302258,0.1290045767836092,0.169654763791724
PatientID_0034_T1_to_T2_t1c,PARTIAL_25,EIA_BLEND_075,1,0.6425133012867351,0.6425133012867351,0.6425133012867351,0.4733109370150595,0.4733109370150595,0.4733109370150595
