relative_path,file_name,file_type,size_bytes,sha256,category,large_artifact,source
02_shuffled_target/cases/PatientID_0020_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,709,e7c3611aa2c4c70f2feac403f2e6368b5a441a8902805658e9d066817105161c,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0021_T2_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,105,4ff2bf43e33b7afabdf9fbb63fd4dd7ca20cedacf7e71e00cabe6ed0a60c43ec,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0021_T2_to_T3_t1c/metrics.csv,metrics.csv,.csv,706,0d85e508022c331fbcdcdb2296491539820dd9e23bc37a926411bc404b1483d7,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0022_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,f96d85afd803745fe7ae19d58c48329c8045d821f033d2bc9c07ec77ce1eae18,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0022_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,693,0f5e770ee2ef41865ddc6f04205c84606b414cdd3f084fc7453ccd3763771c64,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0024_T2_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,105,3d507480cf0cf6eeb7c9935d9753ba77b2ec81cea8c71e871e61a4e768677d15,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0024_T2_to_T3_t1c/metrics.csv,metrics.csv,.csv,698,505c5a48857fe4ee69ab8b2f69fd4b040731ebee1ab28245920381ab72f7442f,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0025_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,c9d044490343dd96fed08a8e5964c9d0c76a3e67427de650853f8043693f434f,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0025_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,704,59625b2ebac323af3826064908f22a3f315b3d77e689ee0b90654e59981ccf21,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0026_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,c56056271c112b9d33bdfde46d6eec57d2eb731bd46b3aee899edf88d0b9bc96,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0026_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,696,0ddcbb5b6338a3bc3f8e9d6c418f7216b2ff1761d920100e5711a74d113a558b,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0029_T1_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,105,4f79ea0a14cdb2e6281e464d2c9d3fcc802c91ece7ded93a2dd8f1a6c570708a,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0029_T1_to_T3_t1c/metrics.csv,metrics.csv,.csv,701,de280c576d326e6513aa0eaa5bdfc174975ed74be5b01f996c3c8a037cae87aa,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0030_T1_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,105,d2fd182329e9ba94250ec62878c2b14f22192946864ce68849744f385c0c19c4,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0030_T1_to_T3_t1c/metrics.csv,metrics.csv,.csv,705,e52cfc0e81b4eb98ac490669cc486b04a90fa4d393043b58352af22ff9cc3c2a,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0031_T2_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,105,c9834895607983a5258ebf8754d6a829452b1133eee588728f4614381f354010,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0031_T2_to_T3_t1c/metrics.csv,metrics.csv,.csv,706,688ca43e3c8c5ca3770d167dc3f0b32fff605f5b746697e4936ac3e3598b9fa6,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0032_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,b60867b922a68c3ea29658d41b1dd8703196cc475df889641f152fdcf0ab685c,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0032_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,699,74a862ed383ca8a143b77982db100d3390210c05b2407ff14c46e5dea41384ab,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0033_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,e8394d303582e06c5d44fc5533477a99657b2ee18d95f0fb2aecc943b7302385,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0033_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,710,fc5f28c35dc75dd48b5eb825117a07ea22cc0b3817b25ae8313670d51e474578,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0034_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,ee1e14bc3b0ddb586ce2f6fe4266abfa635b632f59acc064a80a6c993a079417,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0034_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,700,3631fc0d1213208d5ee8e3b1bd2d57a58eaf9a49b6d246bbf8ea7c3be362307d,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0035_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,dc84a54f997b59a09af0fb2bb56a56a870d377bcddfd0b607d364c653bbb5e3d,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0035_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,699,0312ff045426a0e21249d73dbf310e560e067995f36c0ac248fbe0b43d864c02,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0036_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,e7532c30a59b0b32d1679856c968d86f42562c6c391f2c59c760c0b0a55920e3,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0036_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,697,8ad900adf2fdfec31a0e09cd344aa61c32cd10937319fc870c80d502fea3ebd0,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0037_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,f6084e65a91959e06885ed0efedd0b80efde9cfff752f02e3d88b863de945dcf,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0037_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,702,44409ff73a6d43ee8b7905471e8d87097ad4dee79f473ab8a08fe7b1b89f65f6,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0038_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,81091181ce3bf29bcd5dc64ea9130b4f633310443fda5930d6b0cdd6c958746a,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0038_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,708,fe49db9f78e94773dd81136b20c185fce533f7e7004d935bea0fe0216960df43,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0039_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,8a68a0aa985ab10f2c525e27f56f5732f7897ce1df0ddfd87bd46b5d1e80b1e5,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0039_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,705,6c414aceed8ba0157a08d27c6e30f3bfd53b33f4e2a85b1db31f1f96c6aa24a8,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0041_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,9275c81ef135e05af37a00c2069817fc6205a50d9056a18a18cec2e4362414e8,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0041_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,698,b2df00914b3fe765d39e94eaf7c55a085a382acc4293fdadfd534df3a86735ab,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0044_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,a16eef52a793df9124bffe8a33d749646fc1eb066eb6442fa662e2a13c7d5558,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0044_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,704,d9639313649dfaed272c603b957a353a19b4e34e357886a47319425e369bb2f9,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0045_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,f51f4865f809268ba96f507efe53976e05ac8ddeb7cd3e1d68b08a6a4dbd6669,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0045_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,700,e9e7a3160e480678563f4efa81da4c82157051f476590fa6a72616f9e0508199,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0051_T1_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,105,7934adf4f33fecaaa87f4868a1caeef059fd1158cdbec1508ada25df439cfaf2,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0051_T1_to_T3_t1c/metrics.csv,metrics.csv,.csv,696,acbcd65f874a2c5817c717419df358a82a7ff7b566ddb543e6d471c89a8d5a4d,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0052_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,7ed9f5ccfc16ca99455e7adb0eb700550112aa4995175bb82a5f1b720fb819ce,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0052_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,702,001f5bea73b53d455c5dbe3608831728a86e210357ab22875884ab1f9bdd17d7,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0053_T1_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,105,aff68c2116a8bda73e327a5aed083805b093d72c11a629c55479bfc38dbe1459,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0053_T1_to_T3_t1c/metrics.csv,metrics.csv,.csv,705,6b86eed97d7c092d76084e3536d6fcb37c4d94f7bc3d62b65284a86599608f9c,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0054_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,71f1290a8a3986aaef6757f218efe672c2c126c8d4f6dec61077ebfef3a79a3d,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0054_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,696,fa4454f5a842eef656243a930fd225aa8afad625c57233251ccb4201dfc9a475,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0055_T1_to_T4_t1c/COMPLETE.json,COMPLETE.json,.json,105,e8901f30fade7ad23e2fd21ae9f7262af870416a40b323a48749f5441e3dc9ca,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0055_T1_to_T4_t1c/metrics.csv,metrics.csv,.csv,698,5b92a3d9d61ab636e5c72769ea0d007ced13770cec63f4d64504e15dfdddf421,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0059_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,58e9aa1c07edb89d4ee5e1be1daa3c55b09ebeff4e541897a13c3491a5c73a8f,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0059_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,705,9f505e9cc6c1cbb9083dacca945d90b1fa13cb1bae6afb855a1b321f2863eb46,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0060_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,56c599b7fbee8036f91bbb14cdfa48e848e34cd196bef0bc111677920911354b,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0060_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,686,da28a57351d7ae7496c294f085c35856ff15813f2d38d729d07345c33845d199,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0062_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,105,f74fb626f1c67a1d5796ef075deb1cf675c677c932aa4393d5ba287dc48866ed,02_shuffled_target,False,local_or_small_kaggle_output
02_shuffled_target/cases/PatientID_0062_T1_to_T2_t1c/metrics.csv,metrics.csv,.csv,694,ac2f982d6064ffc45eca50bfbe17941511f0e3f01094405535b57175b0ee51c8,02_shuffled_target,False,local_or_small_kaggle_output
03_imperfect_guidance/FAILED_CASES.csv,FAILED_CASES.csv,.csv,14,fd124eaf99c67c2067f17d0840f5e8a8b1a363b1585ea69398b6165d3d71469c,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/IMPERFECT_GUIDANCE_CASE_AGGREGATED.csv,IMPERFECT_GUIDANCE_CASE_AGGREGATED.csv,.csv,253172,7055ef62b3c5d62da8d1aaf58eef893fa1213bc4794be351ffde0fd9b59eacad,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/IMPERFECT_GUIDANCE_CASE_EXTREMA.csv,IMPERFECT_GUIDANCE_CASE_EXTREMA.csv,.csv,97417,eab17f4785b61b21f58538970e30c8d72046975d395d4bf3698987fd96291d66,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/IMPERFECT_GUIDANCE_REPEAT_METRICS.csv,IMPERFECT_GUIDANCE_REPEAT_METRICS.csv,.csv,2194689,a5f56a2c43cb3d45cc8ef59970181c45214348caba45bbbd4dc95a0e3a84a4a4,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0003_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,483d2dc0f4e11e0a0e5d184084655115253f33d6962a6ff4ded95c45941d7f2a,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0003_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,55595,12ce98a65d25a0958e71845296e89791b48b62b153e51a86f1fa005277adfa41,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0005_T3_to_T4_t1c/COMPLETE.json,COMPLETE.json,.json,78,3db0ce40f046b1d63fa195487221dd6de892f892cc055769bce8086275d73e86,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0005_T3_to_T4_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,55806,cba6c359ac3ddff581f9f179a1d3ed178543898d2b580d38b9cc9c8e31c114cf,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0006_T2_to_T4_t1c/COMPLETE.json,COMPLETE.json,.json,78,19b522a300b2cbe37433c2a61cf275fdd79382ea51ad0c2a06e0022e8f2187a1,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0006_T2_to_T4_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,55630,ab085f8d7082d0efa37c739abbd4260d898889361e40757816afbb6d00f1eeb7,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0007_T2_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,78,5a8257967e1ad65ecc9e63d749cb0828f7d8d8c03efc43e784f3a1fedaacdfae,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0007_T2_to_T3_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,55340,832314f80a12a7e70cd4a9cc2845cb8d645c05c7f588b7849851f24b7687f71e,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0008_T4_to_T6_t1c/COMPLETE.json,COMPLETE.json,.json,78,14037005587232d8b09cdcd956469d242e1302f8dd3b5d070e5ca642d6c15a0c,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0008_T4_to_T6_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56138,6515cce40eff55927f2df3bc1c9b4758a475a575e321bc4714e1e94f0a867ec8,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0010_T1_to_T4_t1c/COMPLETE.json,COMPLETE.json,.json,78,07bcb4d55a75131d3fc7f123f1abffae8dd547cdd7a0566ed04dc83c63c66232,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0010_T1_to_T4_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,55653,fe47afecaac4c42f97db8c0768a002028931da37a85a6018b7671dab0dcd543f,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0011_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,f1869ee1f72a06d0cd62d883bd54920f8efe8705e15eec7e0e4a996e3b82e334,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0011_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,55553,589a6e5f15191ace3e43df7014357092b652465745a1d23e026e26a02032faa0,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0012_T2_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,78,a273d9d515a8eb87b9a232f6858604158ae95bce232b255f44e6130e8e5795f3,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0012_T2_to_T3_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,55885,90e86d879d3083dbb68b6bb35c15990aef2887b588a5d7162c6be3a2db13a185,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0013_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,2c7e29a9de64001127d6b75eb5528a559fae27b5032eda6c5209c1f94bb9bddb,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0013_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56437,73fe74fc9df4d786087eabb5686fb5310f989ad0c61205e2cf280428180344e2,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0014_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,11d6fd38536b057e52a3f7a2075b811b35fb77a3a30fcca71aeaea1730534fd0,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0014_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56071,a2ebf52f8c6f02911a76c68c36ee6a601ae4fdf4a19d2e22b2d91a9f61f1d165,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0018_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,2e3366e48d13d2682a1d9792f1687b68c0a077ff645f2bc104bd4bd9776c576f,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0018_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56239,463edf10ee9256cbe401bf992b35655833b964eb8d312f8d5e46837373a6e9f6,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0019_T4_to_T5_t1c/COMPLETE.json,COMPLETE.json,.json,78,e1d51a53abf37315d0caa319198c7da5d6620397069660b86a000dbe5c1e1eff,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0019_T4_to_T5_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56600,10edc1c097100d0ba29aae9157a5de53858cf5d1b0d93c7f3b3b8258703d1c21,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0020_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,fc48f25ce9bed0687f636226402f98edbb301ed1c20ea7254c28ef5edeac808b,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0020_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56741,0ffa2553d62189f12e7708210d51d3c8e180e8390742d377829debda83a62abd,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0021_T2_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,78,75ff2fe4e4c8e8a4e5cddba02cca01ce4c693877620bf7d01f9322e4a6067774,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0021_T2_to_T3_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56914,19f3676b975f749d186a1823720d8aa91e53a8d5593cc6b5cb95e5fb2cb74cb7,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0022_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,77adcb759eaaf52569ea76ab2620845a667cf83806aa02dc9c62534c5a0a1ede,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0022_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,55919,7f79ca238393ee1bde73e56efcbf5992d727ce5c3f1d8408add6bf43b722ddaf,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0024_T2_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,78,b79da71b6f2f306ffdd28ffc3201608ff7649c5fe57de72394aefb4255e84620,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0024_T2_to_T3_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56149,77b08df597950c6564e9f1647d02777d030e4287bcbe117db3a98ad033614278,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0025_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,55955843ec06cdee6a94b47031bdea228e583122bff1efbb9497cebbfdde1b1a,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0025_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,55875,89b796178284b9f78f7e15815478d8d6e77d8d5c1b1de35ae6ad742c20a3a626,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0026_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,63cd83a03a4a97918e44caea4d8587d52cb5cd49ae41aa464c69f8e46c1efc80,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0026_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,55804,e3d7ee397a7571e58b13b88efcad63341602ab602262fa3a58988899c53aacb3,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0029_T1_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,78,2f4bd511cfc90a0b892321533aa15df6874da5ac9477293ecf16b45919a95eec,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0029_T1_to_T3_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56189,beffd946526c021110fcad1322eeab6595a471150b1978bd972eab29cb4e0a2a,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0030_T1_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,78,30b0ce500fc48ac18aa51d230cb48453f005618bd3d47f720c2bd42c66f916f7,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0030_T1_to_T3_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56300,a3c5a57da04999bb9f32dd03ea55ea8030d1ded645d8de01df2e163d91cb7d3e,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0031_T2_to_T3_t1c/COMPLETE.json,COMPLETE.json,.json,78,a513202bc023413ebef0e35b3abd3fe9864fa853e02828d3d20df5c22ceb2c86,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0031_T2_to_T3_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56203,3787f72e032bd58c8fa8f51101a6dfc6a5828dff26a2b94ec834886f2cbfdf94,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0032_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,614cc4ce55f7fc923fae8c23b2fa9bccd048af64d9808eaf7ca7248ffa28411d,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0032_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56001,da69658a3edfd4ae3a34441b61f186124b70b58a67d6a6e727b303c6f3b61e1a,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0033_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,5e79745068a2471136bfa05be744d934ec861042995dd0e4c51e4ff4bed0237e,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0033_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56621,6a4f35489db28da3013d59d1fae70e4e71656783ca4f8a881fd40e9cae7219a9,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0034_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,f6a1e55274cdeef4520bded4b02000bd82fdba31fbf66b96ed9178cbbeb74fe1,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0034_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,55634,4bc3d5c6371ab6d8271ae698b3d4b8120acfe7d4ec73bc70ba6645a0fc4f4fc3,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0035_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,7632327a5680d676a9159bed38860591a492f233b2dd32e2f2d569517a67007d,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0035_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,55665,0139d54655445e5ac51298907bf7a52e904e60466d39e8fb239b7b062fc89440,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0036_T1_to_T2_t1c/COMPLETE.json,COMPLETE.json,.json,78,61800a4a2893f3d96fae13dcc8f0e0c145dd38817326fcf5e6f125a314a6f641,03_imperfect_guidance,False,local_or_small_kaggle_output
03_imperfect_guidance/cases/PatientID_0036_T1_to_T2_t1c/repeat_metrics.csv,repeat_metrics.csv,.csv,56136,d968d80a73a3b2cb760f5b80715071368a037481d78099197ce746ad7839b9a9,03_imperfect_guidance,False,local_or_small_kaggle_output
